case name,CO2 price ($/kgCO2),fixed cost natgas ($/kW/h),fixed cost natgas ccs ($/kW/h),fixed cost solar ($/kW/h),fixed cost wind ($/kW/h),fixed cost nuclear ($/kW/h),fixed cost storage (($/h)/kWh),fixed cost pgp storage (($/h)/kWh),var cost natgas ($/kWh),var cost natgas ccs ($/kWh),var cost solar ($/kWh),var cost wind ($/kWh),var cost nuclear ($/kWh),var cost to storage ($/kWh),var cost storage ($/kWh),var cost to pgp storage ($/kWh),var cost pgp storage ($/kWh),var cost unmet demand ($/kWh),storage charging efficiency,storage charging time (h),storage decay rate (1/h),pgp storage charging efficiency,pgp storage decay rate (1/h),mean demand (kW),capacity factor solar series (-),capacity factor wind series (-),capacity natgas (kW),capacity natgas ccs (kW),capacity solar (kW),capacity wind (kW),capacity nuclear (kW),capacity storage (kWh),capacity pgp storage (kWh),capacity to pgp storage (kW),capacity from pgp storage (kW),system cost ($/kW/h),problem status,dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch unmet demand (kW),curtailment solar (kW),curtailment wind (kW),curtailment nuclear (kW)
engpgp67400pwrpgp0300,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,9.914000800000001e-05,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.84999488359671,2.3473405883883633,0.0,1.4947147890463146,123.18212746068906,0.2604294753893506,0.5648787346029986,0.11930507020576883,optimal,0.0,0.0,0.49741882087617645,0.5443906493300159,0.0,0.02958148032029144,0.026622922655180094,0.3608688715879883,0.07617747936641321,0.03732656682533221,34.89526179567222,0.0,0.011213377456650554,0.30903479524089544,0.0
engpgp67400pwrpgp0200,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,9.914000800000001e-05,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.660482178387543,2.5359994365321694,0.0,0.0,147.2281269692672,0.4222430996553495,0.7976545708194663,0.11457201029740743,optimal,0.0,0.0,0.4558170842725276,0.599592307737287,0.0,0.0,0.0,0.0,0.1086451308912705,0.053235738881455996,32.89577517432659,0.0,0.000711043547879199,0.32242406145096236,0.0
engpgp67400pwrpgp0100,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,9.914000800000001e-05,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.7130432945530911,2.4280186930543226,0.0,0.0,153.32845140933756,0.6078440450986269,0.8074488879299048,0.10877955488610047,optimal,0.0,0.0,0.4709564442802271,0.5906590629256878,0.0,0.0,0.0,0.0,0.12081392633535011,0.059198419129435055,35.483535741307314,0.0,2.268353977627279e-05,0.2920986173174902,0.0
engpgp67400pwrpgp0067,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,9.914000800000001e-05,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.7385421573571924,2.3989029858636752,0.0,0.0,153.0892157202609,0.6534202736075535,0.809962190399973,0.10677110035414746,optimal,0.0,0.0,0.47798318267597123,0.5852452400246522,0.0,0.0,0.0,0.0,0.12397648232325274,0.06074805962262924,36.530301708157516,0.0,6.528123495436154e-06,0.2869268074918175,0.0
engpgp67400pwrpgp0050,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,9.914000800000001e-05,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.7521016518409078,2.3803622910171085,0.0,0.0,153.54133947704474,0.6951220671567367,0.8115928190983114,0.10575337680256408,optimal,0.0,0.0,0.4817177186705617,0.5826335446289129,0.0,0.0,0.0,0.0,0.12617811454041594,0.06182685124094133,37.24633672536849,0.0,-9.430587846313667e-19,0.2827976401340402,0.0
engpgp67400pwrpgp0010,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,9.914000800000001e-05,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.7866129205405996,2.3265002661256102,0.0,0.0,156.28970830834265,0.9060442671273081,0.8163848947102765,0.10324444332560379,optimal,0.0,0.0,0.49120614624494074,0.5766838836168524,0.0,0.0,0.0,0.0,0.1331168335201694,0.0652268036583763,38.989296923738976,0.0,-3.1374493802104428e-18,0.26916461989144885,0.0
engpgp67400pwrpgp0007,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,9.914000800000001e-05,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.7890386661789996,2.3225190130982636,0.0,0.0,156.54129400628236,0.9435177947557187,0.8167405151162842,0.10302781230025329,optimal,0.0,0.0,0.4918730736767922,0.5762939030956831,0.0,1.7010457983844357e-24,0.0,1.5309412185459921e-24,0.13365986700028912,0.06549289022781389,38.9749046082147,0.0,-8.272484072939916e-18,0.26810713145493054,0.0
engpgp67400pwrpgp0000,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,9.914000800000001e-05,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.7902925639084177,2.3198581989399356,0.0,0.0,156.7978388196003,1.0439519811416476,0.816982327613566,0.10258937320157792,optimal,0.0,0.0,0.4922178166618963,0.5761419722356117,0.0,0.0,0.0,0.0,0.13403792880720675,0.06567813990969855,39.027809298460106,0.0,-1.9540082430081165e-17,0.2672916669070985,0.0
engpgp84000pwrpgp1100,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,0.00012355728000000002,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.5520757450082538,3.732906617428958,0.0,3.2792838922950684,22.562740240591296,0.06147403786749251,0.15577999237695087,0.1395060511202054,optimal,0.0,0.0,0.4147186604020682,0.5922090662422086,0.0,0.012665177387196946,0.011397918387264885,0.6530187840748184,0.011098779878066355,0.005438312233721563,7.881421774995741,0.0,0.012004518760356752,0.7649682881136337,0.0
engpgp84000pwrpgp1000,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,0.00012355728000000002,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.5855807948005147,3.6210210874493645,0.0,3.169878977843979,23.95976436379358,0.07793574309211375,0.18066963788882134,0.13837680033883937,optimal,0.0,0.0,0.42170321978064434,0.5860413679531273,0.0,0.01313240487710469,0.011818406683376838,0.6675059397472182,0.012608822119675409,0.006178232579631452,7.912320888518872,0.0,0.014231740064090533,0.7304576295267555,0.0
engpgp84000pwrpgp0900,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,0.00012355728000000002,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.6680313180300719,3.424168193748538,0.0,2.9863870653800206,24.49112712853074,0.11480569488007714,0.22208879884716323,0.13698933250673448,optimal,0.0,0.0,0.4371771335784251,0.5720100141354698,0.0,0.014246188822008274,0.012820897497222393,0.5923925762286145,0.015219143930248173,0.00745728754113929,8.151259893999612,0.0,0.021426532680464263,0.6729189397160008,0.0
engpgp84000pwrpgp0800,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,0.00012355728000000002,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.6312240267570388,3.3775107879979602,0.0,2.92099941272626,27.270415077193785,0.18172851413623267,0.23764747739063335,0.13529458003864048,optimal,0.0,0.0,0.43151879717652025,0.5791244805227814,0.0,0.014595266999362094,0.013135223423034359,0.45534554767227164,0.018006150685378808,0.008822916562404755,8.52722186048625,0.0,0.016965179757346713,0.6488411841314657,0.0
engpgp84000pwrpgp0700,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,0.00012355728000000002,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.6145294861482058,3.3563485690987798,0.0,2.8913417882505277,28.668862153209336,0.22108103786642183,0.24470436698451792,0.1334917471503615,optimal,0.0,0.0,0.42880175281038047,0.5825336415242839,0.0,0.014672455435122573,0.013204714036548968,0.43682667302419703,0.019348144129494566,0.009480491193403792,8.716276130543648,0.0,0.015092275813187018,0.6377380497195944,0.0
engpgp84000pwrpgp0600,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,0.00012355728000000002,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.7258108138212966,3.1710631896734927,0.0,2.5908854450090506,28.97647433277876,0.24002881635756151,0.3045932344109972,0.1314268143540944,optimal,0.0,0.0,0.4490331661410076,0.5637047970263169,0.0,0.016833661633242826,0.01514988193401121,0.36430709023336844,0.021674652747052856,0.010620469278959875,9.692576379045242,0.0,0.025456226193900162,0.5892024656848093,0.0
engpgp84000pwrpgp0500,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,0.00012355728000000002,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.8700391064237107,2.8270046360798267,0.0,2.148853920410316,42.29537213083871,0.29681317418453734,0.4096365740461837,0.1287033609547977,optimal,0.0,0.0,0.4787781817878978,0.5397580953276305,0.0,0.022795228993900928,0.020515333322146976,0.3283961870964595,0.03187494030602266,0.015618558862248198,14.191463660080217,0.0,0.03536491671593351,0.4880593847113109,0.0
engpgp84000pwrpgp0400,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,0.00012355728000000002,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.8911096438923287,2.6094098389925904,0.0,1.858316471476027,68.47031077523066,0.2960726009956543,0.4786877754952696,0.12538858798523092,optimal,0.0,0.0,0.49160402591264724,0.534367677635394,0.0,0.026251455440209473,0.023625932768919625,0.3322326684238244,0.045776387412428364,0.022430206535677018,19.574698213937673,0.0,0.028332144716811558,0.41433859998192074,0.0
engpgp84000pwrpgp0300,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,0.00012355728000000002,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.949770904466517,2.4781438643563747,0.0,1.6730253921936187,78.55894796068416,0.30498832705211143,0.521493864353091,0.12181502759860743,optimal,0.0,0.0,0.5056280873384051,0.5257564193089572,0.0,0.028417221869282958,0.025575117581633847,0.33661406254445814,0.05596501081719206,0.027422608457478945,21.638843613118173,0.0,0.03043623920509381,0.3752253298291474,0.0
engpgp84000pwrpgp0200,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,0.00012355728000000002,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.8149287628932378,2.6588617639651697,0.0,0.4641363000164038,88.66557429268325,0.43400673321040834,0.7068433602961011,0.11770232626013395,optimal,0.0,0.0,0.48500797341646207,0.5533021321848839,0.0,0.008859853058044006,0.007973793597810381,0.06532681650961672,0.07337995194051673,0.03595590579940434,23.72595405341239,0.0,0.013983247950128336,0.41338344134857524,0.0
engpgp84000pwrpgp0100,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,0.00012355728000000002,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.8704413438714007,2.6160915768873703,0.0,0.0,91.3800207851689,0.6144322274573721,0.787584944613527,0.11207853361327079,optimal,0.0,0.0,0.49741315535893343,0.549726946029359,0.0,0.0,0.0,0.0,0.09243104920604213,0.045290947817749616,23.343900490210114,0.0,0.016840533135759252,0.40140861908103054,0.0
engpgp84000pwrpgp0067,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,0.00012355728000000002,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.899760836186972,2.603991137479568,0.0,0.0,87.29217723648522,0.7093444792067654,0.7884185212730712,0.11010370545021339,optimal,0.0,0.0,0.5016892426849641,0.5457574973789959,0.0,0.0,0.0,0.0,0.09303234229358473,0.04558560222962463,21.520612178434412,0.0,0.02062546152533876,0.4009786964036062,0.0
engpgp84000pwrpgp0050,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,0.00012355728000000002,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.9143977756080084,2.5796741198038187,0.0,0.0,88.00821238590909,0.8018189077466679,0.7905926275833067,0.10908204254316202,optimal,0.0,0.0,0.5047610258356884,0.5438718727144423,0.0,0.0,0.0,0.0,0.09535814203034611,0.04672524348021557,21.574999868330696,0.0,0.021577915814726904,0.3940233536673393,0.0
engpgp84000pwrpgp0010,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,0.00012355728000000002,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.9669814701043467,2.5433078093043453,0.0,0.0,84.47316114855039,0.89107085402197,0.7934981853596244,0.1065908246491457,optimal,0.0,0.0,0.5135008365304642,0.5366618160288562,0.0,0.0,0.0,0.0,0.09835769552986359,0.04819504297054312,19.972920169832992,0.0,0.027295312739971957,0.38801166704948536,0.0
engpgp84000pwrpgp0007,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,0.00012355728000000002,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.9724911967478507,2.5409679306208304,0.0,0.0,83.8670223603425,0.912940375392962,0.7936611760065836,0.10637960525075817,optimal,0.0,0.0,0.5143223144117572,0.5359220075134477,0.0,0.0,0.0,0.0,0.0985178366171326,0.04827351469192763,19.74599530740307,0.0,0.027988663034554755,0.38790076305406396,0.0
engpgp84000pwrpgp0000,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,0.00012355728000000002,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.9813225676569854,2.5183406064653737,0.0,0.0,86.0823723525041,0.9167517257254938,0.7957381655097053,0.10595556340517857,optimal,0.0,0.0,0.5167549323883605,0.534770351466467,0.0,0.0,0.0,0.0,0.10102951476370547,0.049504230908878004,20.278532984824825,0.0,0.027984116421626168,0.3808257756082574,0.0
engpgp100600pwrpgp1100,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,0.000147974552,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.5562501755345812,3.7432664041219303,0.0,3.29225478779013,22.026254475183677,0.05645480451775008,0.1527317572309633,0.14004465952023115,optimal,0.0,0.0,0.41532281513039815,0.5914049644014608,0.0,0.01261450755539817,0.011352276922885728,0.6870375839132319,0.010716589819303887,0.005251040919957211,7.722311964374598,0.0,0.012548069787442467,0.7695389100784084,0.0
engpgp100600pwrpgp1000,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,0.000147974552,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.5968843324614768,3.6436277305095306,0.0,3.1990381165977695,22.39482327126013,0.06563163016974148,0.17379400942829504,0.1389522504459448,optimal,0.0,0.0,0.42312861341853464,0.5841206305973664,0.0,0.013023899281456613,0.011720788839224814,0.6347414711438527,0.011658916978226838,0.005712783404557614,7.531494762491716,0.0,0.015914108107278762,0.7405974913245832,0.0
engpgp100600pwrpgp0900,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,0.000147974552,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.6724160829019354,3.429726379278406,0.0,2.9941765405761998,24.11868443107116,0.10811364127942504,0.22023533055948163,0.13758157609186475,optimal,0.0,0.0,0.4377062994496449,0.5713170035021213,0.0,0.014208576515935272,0.012787061305268672,0.5792808515986821,0.014905285386734577,0.007303497645634947,8.081934954206758,0.0,0.022102901276243873,0.6756327465560437,0.0
engpgp100600pwrpgp0800,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,0.000147974552,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.6330580789001787,3.3798356565783574,0.0,2.9242575814297087,27.096447851750245,0.1783288376375496,0.23687221176417356,0.13595726705961542,optimal,0.0,0.0,0.4318109741295548,0.5787554262913613,0.0,0.01457596665443526,0.013117849161794327,0.45882603526251253,0.017859187894021362,0.008750904965746124,8.512222253275928,0.0,0.017177251752076128,0.6500554936324489,0.0
engpgp100600pwrpgp0700,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,0.000147974552,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.6246238154906958,3.36914427352644,0.0,2.9092742271231216,27.76261609471201,0.1965433514701087,0.24043742910564198,0.13417605399403693,optimal,0.0,0.0,0.43043397032738506,0.5804839535665706,0.0,0.014642237859348522,0.013177508726723791,0.445188383605589,0.018535484087188744,0.009082289325857794,8.580120314483272,0.0,0.0162353637684788,0.644439887345657,0.0
engpgp100600pwrpgp0600,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,0.000147974552,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.73268602694146,3.1658940733917085,0.0,2.5845164228538597,28.26738094015807,0.2418073668214224,0.30607307094179853,0.13211776403998057,optimal,0.0,0.0,0.4500485704660684,0.5626676935173645,0.0,0.01694238282840313,0.015247734159331951,0.3615323626989268,0.02161079406055424,0.010589178746192536,9.672973578859853,0.0,0.026331072914570167,0.5883602273621407,0.0
engpgp100600pwrpgp0500,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,0.000147974552,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.904926011888398,2.8699055621291314,0.0,2.2070259017509986,30.439236574739187,0.30468134287829646,0.395434486737568,0.12948750447240476,optimal,0.0,0.0,0.47901717431654184,0.5377394839380603,0.0,0.022406537376552592,0.020165513327276143,0.32622838018008155,0.0284618002124318,0.01394616600710609,10.17733973024597,0.0,0.04471762823840284,0.5056755374492669,0.0
engpgp100600pwrpgp0400,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,0.000147974552,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.9646618126093,2.7551928575232765,0.0,2.058552977697887,32.272956620768205,0.3709402837512675,0.43050804135404563,0.12639980022058409,optimal,0.0,0.0,0.48907155922113443,0.5301646570721661,0.0,0.024736690088419774,0.02226265637265105,0.32129088892480423,0.03286679627185505,0.016104613694323262,10.210818018207608,0.0,0.051086830182209116,0.47154412815562763,0.0
engpgp100600pwrpgp0300,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,0.000147974552,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,2.0304951927481705,2.6703563304942035,0.0,1.9376837969093672,32.789236175047364,0.39544833605112484,0.4580446421090768,0.12301809097094386,optimal,0.0,0.0,0.4986290350043235,0.5228082721542134,0.0,0.02632628823251237,0.02369330690183322,0.31054366276473294,0.03687100913886222,0.01806668331100443,9.745168734050305,0.0,0.059629391950807076,0.4480563947748598,0.0
engpgp100600pwrpgp0200,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,0.000147974552,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.9518897480609592,2.8154025102826505,0.0,0.8304747905259561,36.47869280381345,0.5214886811754739,0.6292676092544459,0.11920575842646645,optimal,0.0,0.0,0.49168084312329224,0.5344817678518173,0.0,0.012817084800543336,0.01153523580712597,0.12378614170620167,0.04878554032530256,0.023904778343610388,11.958534597493207,0.0,0.04496603209908146,0.48911751333886033,0.0
engpgp100600pwrpgp0100,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,0.000147974552,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.9837699229852344,2.8427657437083247,0.0,0.0,37.8927355938671,0.7478595490407945,0.7645045324097824,0.11360533991659197,optimal,0.0,0.0,0.49951429844649714,0.5356485372744356,0.0,-8.505228991922176e-25,0.0,-7.654706092729959e-25,0.06894646615373716,0.03378363043280424,12.095878698330894,0.0,0.045897619100449885,0.49789922764575334,0.0
engpgp100600pwrpgp0067,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,0.000147974552,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,2.042012282755037,2.774773984226707,0.0,0.0,37.02515961215931,0.9309113369476075,0.770388345983953,0.11157636721659987,optimal,0.0,0.0,0.5073671045672534,0.5302531356376187,0.0,-4.1144045248423535e-23,2.5515686975766535e-24,2.1433134483160015e-23,0.07376493231965046,0.03614469211477831,10.93341604139714,0.0,0.05405779752817634,0.47857478340686055,0.0
engpgp100600pwrpgp0050,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,0.000147974552,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,2.053567169542381,2.7622351407804273,0.0,0.0,36.94184576615047,0.947849894911825,0.7714642503203911,0.11053463375539611,optimal,0.0,0.0,0.5089376287809276,0.5291515021474591,0.0,0.0,0.0,0.0,0.07468432958834684,0.03659519865996003,10.768302123845666,0.0,0.05566414019140254,0.47511765448500337,0.0
engpgp100600pwrpgp0010,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,0.000147974552,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,2.1432568864471513,2.666540596331064,0.0,0.0,36.593646377536906,1.0569825935790498,0.7796584359686639,0.10798294910813455,optimal,0.0,0.0,0.5212415595246849,0.5206704554795188,0.0,0.0,0.0,0.0,0.08218020267917327,0.04026818767496948,9.786439081873466,0.0,0.0680192386598941,0.44880692038465714,0.0
engpgp100600pwrpgp0007,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,0.000147974552,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,2.1469214620410324,2.6626698779352984,0.0,0.0,36.566707510929575,1.0819631591747938,0.7799894659851679,0.10776578383482596,optimal,0.0,0.0,0.5217411184448435,0.5203383028045534,0.0,-4.252614495961091e-24,0.0,-3.061877049863269e-23,0.08250844975432418,0.04042902850492721,9.807203340339493,0.0,0.06852720746686566,0.4477317913110531,0.0
