time (hr),demand (kW),solar capacity factor (-),wind capacity factor (-),solar2 capacity factor (-),wind2 capacity factor (-),dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch solar2 (kW),dispatch wind2 (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to storage2 (kW),dispatch from storage2 (kW),energy storage2 (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch to csp storage (kW),dispatch from csp storage (kW),energy csp storage (kWh),dispatch unmet demand (kW),cutailment solar (kW),cutailment wind (kW),cutailment solar2 (kW),cutailment wind2 (kW),cutailment csp (kW),cutailment nuclear (kW),price ($/kWh)
25.0,1.2920374230381633,0.0,0.211225971,0.0,0.0,0.0,0.0,0.0,0.5321095543840735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7599278686540898,102.68918451713574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1050494354382374
26.0,1.2783135069921694,0.0,0.211895965,0.0,0.0,0.0,0.0,0.0,0.533797368657537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7445161383346325,101.92925547706506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10504943663657834
27.0,1.2484545141156926,0.0,0.214355818,0.0,0.0,0.0,0.0,0.0,0.5399941032611636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.708460410854529,101.18473817598264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1050494378349193
28.0,1.2128866805185698,0.0,0.221920502,0.0,0.0,0.0,0.0,0.0,0.5590506644086388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.653836016109931,100.47627661087333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10504943903326026
29.0,1.1863382156818976,0.0,0.228137587,0.0,0.0,0.0,0.0,0.0,0.5747124237711649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6116257919107325,99.82243944859032,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.10504944023160127
30.0,1.161374350295067,0.0,0.239214475,0.0,0.0,0.0,0.0,0.0,0.6026167477978837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5587576024971834,99.21081251796508,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.10504944142994227
31.0,1.1492864261135043,0.0,0.255139109,0.0,0.0,0.0,0.0,0.0,0.6427332631172495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5065531629962549,98.65205378373047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10504944262828328
32.0,1.14937208013782,0.0,0.27224264,0.0,0.0,0.0,0.0,0.0,0.6858195948581707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4635524852796494,98.14549949537079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1050494438266243
33.0,1.163723411911927,0.0,0.284032874,0.0,0.0,0.0,0.0,0.0,0.7155209432772245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44820246863470253,97.68194589050616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10504944502496534
34.0,1.197220559471216,0.0,0.297730735,0.0,0.0,0.0,0.0,0.0,0.7500278870882439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4471926723829722,97.23374230757442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10504944622330639
35.0,1.254034873799865,0.0,0.312481376,0.0,0.0,0.0,0.0,0.0,0.787186939889518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4668479339103469,96.78654852600725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10504944742164747
36.0,1.309996930586572,0.0,0.324623704,0.0,0.0,0.0,0.0,0.0,0.8177752653244869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4922216652620852,96.31969948801404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10504944861998855
37.0,1.3374661761846387,0.0,0.341340376,0.0,0.0,0.0,0.0,0.0,0.8598870418574242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4775791343272145,95.8274767239946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10504944981832966
38.0,1.340012242057425,0.086175999,0.350141382,0.0,0.0,0.0,0.0,0.0831554428650069,0.8820580815199265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3747987176724916,95.34989649652503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10504945101667076
39.0,1.3296117021548828,0.388952263,0.310976023,0.0,0.0,0.0,0.0,0.37531909184031204,0.7833947323772102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1708978779373606,94.97509669115813,0.0,0.0,0.0,0.0,-5.551115123125783e-17,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.10504945221501188
40.0,1.3074872676741198,0.521500834,0.299015891,0.0,0.0,0.0,0.0,0.5032217010416142,0.7532653856933467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051000180939159,94.80419772980184,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.105049453413353
41.0,1.2786496990376088,0.533686072,0.320008689,0.0,0.0,0.0,0.0,0.514979834095639,0.8061493579443484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04247949300237844,0.0,94.75319646739328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05147423275973014
42.0,1.2542040404978885,0.519153744,0.353195172,0.0,0.0,0.0,0.0,0.5009568789257253,0.8897510315316585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1365038699594952,0.0,94.77401033807683,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.051474233346917316
43.0,1.2337969692046569,0.511316552,0.376841343,0.0,0.0,0.0,0.0,0.4933943884511084,0.9493192439732032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20891666321965469,0.0,94.84089615323192,0.0,0.0,0.0,0.0,-5.551115123125783e-17,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.05147423393410449
44.0,1.2222079797147334,0.52889684,0.392067702,0.0,0.0,0.0,0.0,0.51035846953283,0.9876767009848789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2758271908029756,0.0,94.94326423632151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05147423452129168
45.0,1.2350518006608828,0.549670191,0.400366997,0.0,0.0,0.0,0.0,0.530403693519096,1.008583856214157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30393574907237003,0.0,95.07841847675918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051474235108478865
46.0,1.281516967501579,0.453002228,0.439513771,0.0,0.0,0.0,0.0,0.43712404062962845,1.1072003869849587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2628074601130085,0.0,95.22734590920709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05147423569566606
47.0,1.3319029473053297,0.122446832,0.497341583,0.0,0.0,0.0,0.0,0.11815494639495967,1.2528772236383738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039129222728003864,0.0,95.35612047836604,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.05147423628285326
48.0,1.3532586369178585,0.000871135,0.529499074,0.0,0.0,0.0,0.0,0.0008406008350446599,1.3338867137361603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018531322346653674,95.37529270973734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10504946300008261
49.0,1.3547532996421685,0.0,0.535884875,0.0,0.0,0.0,0.0,0.0,1.3499734937301575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004779805912011044,95.35676029940657,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.10504946419842387
50.0,1.3297808688529065,0.0,0.532856932,0.0,0.0,0.0,0.0,0.0,1.3423456561455906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012564787292684097,0.0,95.35197940572186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051474238044414915
51.0,1.287206536066754,0.0,0.531539156,0.0,0.0,0.0,0.0,0.0,1.33902598292161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051819446854856135,0.0,95.3581350637771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05147423863160216
52.0,1.2421268230693652,0.0,0.526815984,0.0,0.0,0.0,0.0,0.0,1.327127612014373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08500078894500744,0.0,95.3835255049476,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.05147423921878939
53.0,1.2038865839135906,0.0,0.525942978,0.0,0.0,0.0,0.0,0.0,1.3249283803979415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12104179648435082,0.0,95.4251748034526,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.05147423980597664
54.0,1.1788606193591311,0.0,0.530330582,0.0,0.0,0.0,0.0,0.0,1.3359814057347443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15712078637561322,0.0,95.48448419517679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05147424039316389
55.0,1.1633272620494666,0.0,0.529861155,0.0,0.0,0.0,0.0,0.0,1.3347988494865553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17147158743708854,0.0,95.56147229127114,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.051474240980351145
56.0,1.155344306983237,0.0,0.524244192,0.0,0.0,0.0,0.0,0.0,1.3206488864646226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16530457948138552,0.0,95.64549227900737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05147424156753841
