time (hr),demand (kW),solar capacity factor (-),wind capacity factor (-),solar2 capacity factor (-),wind2 capacity factor (-),dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch solar2 (kW),dispatch wind2 (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to storage2 (kW),dispatch from storage2 (kW),energy storage2 (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch to csp storage (kW),dispatch from csp storage (kW),energy csp storage (kWh),dispatch unmet demand (kW),cutailment solar (kW),cutailment wind (kW),cutailment solar2 (kW),cutailment wind2 (kW),cutailment csp (kW),cutailment nuclear (kW),price ($/kWh)
40.0,1.3074872676741198,0.0,0.299015891,0.0,0.0,0.0,0.0,0.0,1.0281532502503337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2793340174237862,245.10051299500577,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.11643148205358406
41.0,1.2786496990376088,0.0,0.320008689,0.0,0.0,0.0,0.0,0.0,1.1003360811472667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17831361789034222,244.8211761816224,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.11643148338176457
42.0,1.2542040404978885,0.0,0.353195172,0.0,0.0,0.0,0.0,0.0,1.2144463722315202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03975766826636819,244.64285977095898,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.1164314847099451
43.0,1.2337969692046569,0.0,0.376841343,0.0,0.0,0.0,0.0,0.0,1.2957527117986878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06195574259403087,0.0,244.60309931195363,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.057051428158681555
44.0,1.2222079797147334,0.0,0.392067702,0.0,0.0,0.0,0.0,0.0,1.3481078907925976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12589991107786433,0.0,244.6334548355393,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.05705142880949003
45.0,1.2350518006608828,0.0,0.400366997,0.0,0.0,0.0,0.0,0.0,1.3766446588569958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14159285819611298,0.0,244.6951430013358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05705142946029851
46.0,1.281516967501579,0.0,0.439513771,0.0,0.0,0.0,0.0,0.0,1.5112491535890675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22973218608748872,0.0,244.7645207105165,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.057051430111106985
47.0,1.3319029473053297,0.0,0.497341583,0.0,0.0,0.0,0.0,0.0,1.710087592120969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3781846448156394,0.0,244.87708668957256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05705143076191549
48.0,1.3532586369178585,0.0,0.529499074,0.0,0.0,0.0,0.0,0.0,1.8206597385743688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4674011016565102,0.0,245.06239437212133,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.05705143141272399
49.0,1.3547532996421685,0.0,0.535884875,0.0,0.0,0.0,0.0,0.0,1.8426170400129132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4878637403707447,0.0,245.29141811640824,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.05705143206353249
50.0,1.3297808688529065,0.0,0.532856932,0.0,0.0,0.0,0.0,0.0,1.8322055885458646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5024247196929579,0.0,245.5304685510526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05705143271434101
51.0,1.287206536066754,0.0,0.531539156,0.0,0.0,0.0,0.0,0.0,1.8276744725808542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5404679365141004,0.0,245.77665386283786,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.05705143336514953
