case name,CO2 price ($/kgCO2),fixed cost natgas ($/kW/h),fixed cost natgas ccs ($/kW/h),fixed cost solar ($/kW/h),fixed cost wind ($/kW/h),fixed cost nuclear ($/kW/h),fixed cost storage (($/h)/kWh),fixed cost pgp storage (($/h)/kWh),var cost natgas ($/kWh),var cost natgas ccs ($/kWh),var cost solar ($/kWh),var cost wind ($/kWh),var cost nuclear ($/kWh),var cost to storage ($/kWh),var cost storage ($/kWh),var cost to pgp storage ($/kWh),var cost pgp storage ($/kWh),var cost unmet demand ($/kWh),storage charging efficiency,storage charging time (h),storage decay rate (1/h),pgp storage charging efficiency,pgp storage decay rate (1/h),mean demand (kW),capacity factor solar series (-),capacity factor wind series (-),capacity natgas (kW),capacity natgas ccs (kW),capacity solar (kW),capacity wind (kW),capacity nuclear (kW),capacity storage (kWh),capacity pgp storage (kWh),capacity to pgp storage (kW),capacity from pgp storage (kW),system cost ($/kW/h),problem status,dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch unmet demand (kW),curtailment solar (kW),curtailment wind (kW),curtailment nuclear (kW)
pgp0300batt0850,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.0036033625,4.41276e-07,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.0301306340685774,2.482550905417109,0.0,1.6856166278108153,392.633272196363,0.26936891931017665,0.5330959528206193,0.11762340603347685,optimal,0.0,0.0,0.28322111245930875,0.7900259004708848,0.0,0.029023813272319558,0.02612090614790845,0.4632043723214019,0.1379258765654741,0.06758177075969157,167.3262431951341,0.0,-3.731778212792797e-17,0.11255812189297337,0.0
pgp0300batt0800,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.0033914,4.41276e-07,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.030920088281562,2.4842513870416703,0.0,1.68775805971558,391.4366889123838,0.26765846489526485,0.5325535402010225,0.11726571424600139,optimal,0.0,0.0,0.28343816269841676,0.7896041614448114,0.0,0.02902267129722387,0.026119879695225275,0.4620371906404503,0.1375247620770905,0.06738522953586097,166.89884717402282,0.0,1.2794732443062692e-17,0.11359810707114121,0.0
pgp0300batt0750,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.0031794375,4.41276e-07,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.033347626627305,2.4894802961816302,0.0,1.6943428723343665,387.81447720062675,0.2625348990758076,0.5308856443159545,0.11690737253115202,optimal,0.0,0.0,0.28410558301199734,0.7883072813916236,0.0,0.02899322761668822,0.02609338265284504,0.46003732996253777,0.13629633459016216,0.06678331515038433,165.5766249157986,0.0,-2.799250866228754e-17,0.11679606791740421,0.0
pgp0300batt0700,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.002967475,4.41276e-07,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.0518423462215158,2.4720224016303876,0.0,1.9194717031173185,383.335494886463,0.25613361317769917,0.5205503806378763,0.11651194031160012,optimal,0.0,0.0,0.28919046728284664,0.7820703752179661,0.0,0.030992289066273777,0.02789246827098217,0.5214280868465527,0.13364540911142062,0.06548438740589951,163.32018624451186,0.0,-5.489772865341061e-18,0.1166857863449088,0.0
pgp0300batt0650,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.0027555125,4.41276e-07,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.052961690091556,2.4748653276867842,0.0,1.9211892113593318,381.4881151910111,0.2535840615677231,0.5197634311864913,0.11610482959951537,optimal,0.0,0.0,0.28949821642224,0.7814496396177489,0.0,0.030971530186611113,0.027873786102630253,0.5207027562927342,0.1330357972177534,0.06518568526174531,162.64661096095833,0.0,-5.177050976898545e-18,0.11834012799512313,0.0
pgp0300batt0600,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00254355,4.41276e-07,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.0549288793825438,2.4798616240376212,0.0,1.9242076437743416,378.25093350661285,0.24916631051223614,0.5183804079933969,0.1156974582201985,optimal,0.0,0.0,0.2900390697091781,0.7803676393541896,0.0,0.03097787540241306,0.02787949934700602,0.5184561818857472,0.13197351226778054,0.06466517925981997,161.4523369487456,0.0,3.147180860254714e-17,0.12123863773988601,0.0
pgp0300batt0550,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.0023315875,4.41276e-07,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.0558176614559742,2.4821189658453027,0.0,1.925571380671758,376.7916694698631,0.24718298491624804,0.5177555539303984,0.11528942931582463,optimal,0.0,0.0,0.29028342886057684,0.7798823123805846,0.0,0.030990064886537272,0.02789047068003139,0.5177537834046806,0.13149864985407775,0.06443250281942213,160.9138867739001,0.0,8.736546556856668e-18,0.12254466919297666,0.0
pgp0300batt0500,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.002119625,4.41276e-07,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.0569389660868924,2.484966871871072,0.0,1.9272918974825042,374.952295282261,0.2447121772664528,0.5169672259752857,0.11488116789334368,optimal,0.0,0.0,0.2905917170858479,0.7792726460352665,0.0,0.03100494147715679,0.027903860463619302,0.5170031818473076,0.13090481253882308,0.06414153043124615,160.22167831286467,0.0,1.7595030088788646e-17,0.12418975216175425,0.0
pgp0300batt0450,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.0019076625,4.41276e-07,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.0531751110754604,2.4756102358335745,0.0,2.5213598042568575,377.7824639555581,0.23976365759930796,0.5040785963746232,0.11444597089127721,optimal,0.0,0.0,0.2895568937651754,0.7793543478033536,0.0,0.03463608739227349,0.03117170072308532,0.6853223514631308,0.12832354811035063,0.06287669321100983,161.7689445446875,0.0,-2.417809871401683e-17,0.12070624696152367,0.0
pgp0300batt0400,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.0016957,4.41276e-07,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.0464105992189707,2.4684772803319253,0.0,4.04034961275722,378.2504044350724,0.2230583492130879,0.4683570232669928,0.11369322526531037,optimal,0.0,0.0,0.2876970786020515,0.778939256319375,0.0,0.04223343711271327,0.038008749331608783,1.1840668761814195,0.1223721198185536,0.0599604726782315,163.5809085115017,0.0,-1.00252320796153e-18,0.11852800122370634,0.0
pgp0300batt0350,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.0014837375,4.41276e-07,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.0880106986726865,2.420861927943533,0.0,5.601592497752555,371.1859511068608,0.2065954272396958,0.4361675874766316,0.11280368528935288,optimal,0.0,0.0,0.29913448863146236,0.7652876702305295,0.0,0.05011113984500969,0.04509813537748023,1.6654330591996422,0.1164849435640778,0.05707578916961546,160.70066612335202,0.0,-1.2130962199786785e-17,0.11486801630258435,0.0
pgp0300batt0300,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.001271775,4.41276e-07,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.1183324097670364,2.375653176149817,0.0,6.772882549400078,372.200004417267,0.2029932278293244,0.4142426191629011,0.11140045334764292,optimal,0.0,0.0,0.3074710514554351,0.756426267756485,0.0,0.05572960437744212,0.05015427297473039,2.0887166822503027,0.11435324318456118,0.05603125537535267,160.75399112347978,0.0,-8.037496294463465e-18,0.10729281844308364,0.0
pgp0300batt0250,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.0010598125,4.41276e-07,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.1193104805289447,2.3772420574557858,0.0,6.911607852736914,370.5544762563267,0.20022757172145456,0.41151640774039394,0.10995255242003436,optimal,0.0,0.0,0.30773995937845977,0.7557975460869907,0.0,0.056122622552342,0.050507945519949825,2.127313310366272,0.11357058751135425,0.055647759078295916,160.31718566240542,0.0,3.2522519985351104e-17,0.1084992116024438,0.0
pgp0300batt0200,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00084785,4.41276e-07,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.1812220518937526,2.2709814792805565,0.0,11.127827278319641,376.5119437295068,0.19518560753198944,0.3625856472900694,0.10806527890412958,optimal,0.0,0.0,0.3247617462627022,0.7381537363835387,0.0,0.07136772779517365,0.06422670660306681,3.742666117090326,0.10935807554897503,0.05358361409484102,161.55514427152892,0.0,-2.4205716504730093e-17,0.08750973493145468,0.0
pgp0300batt0150,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.0006358875,4.41276e-07,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.1812220518937526,2.2709814792805565,0.0,11.127827278319641,376.5119437295068,0.19518560753198944,0.3625856472900694,0.10570659681464875,optimal,0.0,0.0,0.3247617462627022,0.7381537363835387,0.0,0.07136772779517365,0.06422670660306681,3.742666117090326,0.10935807554897503,0.05358361409484102,161.55514427152892,0.0,-2.4067889160063442e-17,0.08750973493145468,0.0
pgp0300batt0100,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.000423925,4.41276e-07,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.3186801499174192,2.157766010357635,0.0,13.629186639121476,348.0132083453405,0.17269330854673368,0.33437821054957145,0.1029522671954112,optimal,0.0,0.0,0.36255407487741637,0.6971767202801231,0.0,0.08292267490112723,0.07462532054081757,4.481310684193149,0.10084663292032402,0.04941319212309423,145.34493933479467,0.0,5.871108016780906e-18,0.0873248666556687,0.0
pgp0300batt0067,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00028261666807975,4.41276e-07,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.577517369160313,1.944381776089328,0.0,27.70703516435621,291.2099580858314,0.12475934983475805,0.24816072654057617,0.10008850240828565,optimal,0.0,0.0,0.4337180251138153,0.619461308444311,0.0,0.11480552144201055,0.10331326264874625,10.313047019531917,0.0817366028249447,0.040049528060082606,123.36940382802534,0.0,4.3164842993177526e-17,0.08745991546462041,0.0
pgp0300batt0050,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.0002119625,4.41276e-07,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.5971949469876836,1.9344637086404433,0.0,28.34304188300779,285.1124639284427,0.12048477454612953,0.24323862512547012,0.09811488347769497,optimal,0.0,0.0,0.4391281209778332,0.6133417642907176,0.0,0.11652368991747454,0.10485911750543307,10.750680797848895,0.08000770396474224,0.03920239110823296,121.31024490969567,0.0,6.972796426326893e-18,0.0899735358917127,0.0
pgp0300batt0020,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,8.4785e-05,4.41276e-07,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,2.5076449531348652,1.2715332458917379,0.0,61.18601109154819,138.10943027627303,0.06888866741775994,0.08376141468750248,0.09263049693271162,optimal,0.0,0.0,0.6573781380631489,0.3897541676157811,0.0,0.24203338895815404,0.21780433677784988,22.652281667183967,0.04490681763782328,0.022003564139197462,68.0701416867311,0.0,0.032066452546460296,0.07253870587255173,0.0
pgp0300batt0010,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,4.23925e-05,4.41276e-07,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.9574781948343107,1.5476681379592687,0.0,289.71785530340634,0.0,0.0,0.0,0.08703696667221636,optimal,0.0,0.0,0.5381833464811858,0.4799761034719368,0.0,0.18057773087862722,0.1624182809255044,89.57288174962518,0.0,0.0,0.0,0.0,-2.5777225346536023e-17,0.08271146526855479,0.0
pgp0300batt0007,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,2.8261668079750002e-05,4.41276e-07,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.5710856398970527,1.7345387206520366,0.0,423.7879560133604,0.0,0.0,0.0,0.08214266344103938,optimal,0.0,0.0,0.4319497042264119,0.5839676394956701,0.0,0.15772308024144316,0.14180573651936115,127.77012142943681,0.0,0.0,0.0,0.0,-1.1297349586783966e-17,0.046660692038556814,0.0
pgp0300batt0000,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,4.23925e-11,4.41276e-07,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,0.0,2.8149197358034965,0.0,1053.8792266328692,0.0,0.0,0.0,0.058124207079236656,optimal,0.0,0.0,0.0,1.0234237582918968,0.0,0.2288410970188163,0.20541733872691942,475.40686090320366,0.0,0.0,0.0,0.0,0.0,-3.0892335873559577e-19,0.0
pgp0250batt1000,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00423925,3.6773e-07,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.0255657842386143,2.4727182347858516,0.0,1.6732342566668463,399.6511527651746,0.2795475222169585,0.5362323375705038,0.11866202582801928,optimal,0.0,0.0,0.2819660659590939,0.7924939666000228,0.0,0.02921197736439145,0.02629025115006481,0.46556595940509893,0.14026739005808742,0.06872908371329739,169.83845234427557,0.0,-9.797147163387657e-18,0.10651517986116062,0.0
pgp0250batt0950,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.0040272875,3.6773e-07,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.0270023429868225,2.475812577324978,0.0,1.6771309902403517,397.43514124235855,0.27628062413519194,0.5352453169415625,0.11830696543080357,optimal,0.0,0.0,0.28236102923202727,0.7917121293787988,0.0,0.029118852475623954,0.02620643830774948,0.46595571615637194,0.1395270903756064,0.06836634593265489,169.04390028263248,0.0,2.5966432007604056e-17,0.10842203092578337,0.0
pgp0250batt0900,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.003815325,3.6773e-07,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.0281097597024313,2.478197949072513,0.0,1.6801349104774859,395.72723016661394,0.2738025578082287,0.534484440893504,0.11795113048412456,optimal,0.0,0.0,0.2826654991543633,0.791111044583717,0.0,0.02905613946604965,0.026149995729394353,0.46672191760899584,0.1389578012435398,0.06808740124211485,168.4316509881442,0.0,1.3589606759110129e-17,0.10989036819976702,0.0
pgp0250batt0850,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.0036033625,3.6773e-07,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.0296782626455245,2.481576498947771,0.0,1.6843895489223928,393.32028710779474,0.2703521126213884,0.5334067649799227,0.11759449653454092,optimal,0.0,0.0,0.2830967387794621,0.790268127753995,0.0,0.02902666611218265,0.026123472833011904,0.46397148563052965,0.13815639547606445,0.06769472222177796,167.57205756747226,0.0,-1.7706893256860637e-17,0.11196162847634969,0.0
pgp0250batt0800,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.0033914,3.6773e-07,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.030920088281562,2.4842513870416703,0.0,1.68775805971558,391.4366889123838,0.26765846489526485,0.5325535402010225,0.11723692564327866,optimal,0.0,0.0,0.28343816269841676,0.7896041614448114,0.0,0.02902267129722387,0.026119879695225275,0.4620371906404503,0.1375247620770905,0.06738522953586097,166.89884717402282,0.0,1.3101551756486387e-17,0.11359810707114122,0.0
pgp0250batt0750,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.0031794375,3.6773e-07,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.032646091054455,2.487969191001638,0.0,1.6924399239007273,388.8597926017746,0.2640065364475119,0.5313676504178303,0.11687881269232336,optimal,0.0,0.0,0.2839127048674191,0.7886811747377598,0.0,0.028998459101988193,0.02609809035963358,0.4605923161181394,0.13665023080363162,0.0669567199408074,165.95832249234266,0.0,2.33501914572894e-17,0.11587278024118774,0.0
pgp0250batt0700,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.002967475,3.6773e-07,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.05171187468523,2.471691028099829,0.0,1.9192715091064194,383.55080894039685,0.25643182942108556,0.5206421080387668,0.1164837343041464,optimal,0.0,0.0,0.28915459581914194,0.7821430559130657,0.0,0.030995244952395362,0.027895128425138565,0.5215543746310994,0.133717002457635,0.06551946725268418,163.3984565239914,0.0,-2.02045339876562e-17,0.11649262777623813,0.0
pgp0250batt0650,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.0027555125,3.6773e-07,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.052961690091556,2.4748653276867842,0.0,1.9211892113593318,381.4881151910111,0.2535840615677231,0.5197634311864913,0.11607677267459554,optimal,0.0,0.0,0.28949821642224,0.7814496396177489,0.0,0.030971530186611113,0.027873786102630253,0.5207027562927342,0.1330357972177534,0.06518568526174531,162.64661096095833,0.0,-5.2896437016516524e-18,0.11834012799512313,0.0
pgp0250batt0600,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00254355,3.6773e-07,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.053471212352568,2.4761594198339036,0.0,1.9219710164026258,380.6482643454795,0.25243693474661805,0.5194052139536067,0.1156695318817851,optimal,0.0,0.0,0.28963830298681165,0.7811686989819852,0.0,0.03096903114058383,0.027871537651428364,0.520094700239065,0.13276011106373145,0.06505060258409004,162.33647758168726,0.0,-2.9886063764461636e-17,0.11909156327126176,0.0
pgp0250batt0550,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.0023315875,3.6773e-07,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.055466990523635,2.481228326643667,0.0,1.9250333152633992,377.36665868967464,0.2479632634873859,0.5180020914826263,0.11526170860440298,optimal,0.0,0.0,0.29018701641706757,0.7800729667880725,0.0,0.030984873948310274,0.02788579856822952,0.5179893489997828,0.13168445057689016,0.06452354275183084,161.12618487811133,0.0,-3.343858293259471e-18,0.12203020401837299,0.0
pgp0250batt0500,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.002119625,3.6773e-07,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.0561047518739235,2.4828481223195333,0.0,1.9260118888768134,376.320728808735,0.2465495751493623,0.5175537163602376,0.11485356282135471,optimal,0.0,0.0,0.29036236066287346,0.7797260928266526,0.0,0.030992902019136456,0.02789302433842888,0.5175431835381088,0.131346553372588,0.06435797756376942,160.7367844318533,0.0,-2.906408258412512e-17,0.12296598904435178,0.0
pgp0250batt0450,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.0019076625,3.6773e-07,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.0525791975147134,2.4740967048180633,0.0,2.4988876778055857,378.89600129102627,0.24146924158570449,0.5050532648287439,0.11441813352950163,optimal,0.0,0.0,0.2893930550285894,0.7797368498265268,0.0,0.03452247483728898,0.03106945503890963,0.6803755080542881,0.12877457857566918,0.06309769351893216,162.17395214852155,0.0,-1.6901788174211254e-17,0.11977346864432879,0.0
pgp0250batt0400,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.0016957,3.6773e-07,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.0461275357204651,2.4677588709868075,0.0,4.0395847916583225,378.75340124118117,0.22366943935491426,0.46856455022688265,0.11366539931638224,optimal,0.0,0.0,0.2876192539492434,0.7790925565704774,0.0,0.04222824271790844,0.038004073077862396,1.1852107293549279,0.12252112313319855,0.060033482253523826,163.76051855926065,0.0,-1.5607284988223368e-17,0.11811350802183508,0.0
pgp0250batt0350,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.0014837375,3.6773e-07,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.0880106986726865,2.420861927943533,0.0,5.601592497752555,371.1859511068608,0.2065954272396958,0.4361675874766316,0.11277638604739276,optimal,0.0,0.0,0.29913448863146236,0.7652876702305295,0.0,0.05011113984500969,0.04509813537748023,1.6654330591996422,0.1164849435640778,0.057075789169615455,160.70066612335202,0.0,-1.229284992143188e-17,0.11486801630258435,0.0
pgp0250batt0300,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.001271775,3.6773e-07,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.1183324097670364,2.375653176149817,0.0,6.772882549400078,372.200004417267,0.2029932278293244,0.4142426191629011,0.11137307952611805,optimal,0.0,0.0,0.3074710514554351,0.756426267756485,0.0,0.05572960437744212,0.05015427297473039,2.0887166822503027,0.11435324318456118,0.05603125537535267,160.75399112347978,0.0,-7.920213559884603e-18,0.10729281844308364,0.0
pgp0250batt0250,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.0010598125,3.6773e-07,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.1189390495128946,2.3764264305506213,0.0,6.908541942829392,371.190050003154,0.2009002351559769,0.411801690507736,0.10992526238024812,optimal,0.0,0.0,0.3076378392180758,0.7559900747737406,0.0,0.05614699639336129,0.050529878555099605,2.130327738288514,0.11374306844632463,0.05573227229276996,160.53140287525315,0.0,1.714186718741385e-17,0.1080101444595418,0.0
pgp0250batt0200,0.0,-1.0,-1.0,0.0218638,0.0206486,-1.0,0.00084785,3.6773e-07,-1.0,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,-1.0,0.9,6.008,1.13513e-06,0.49,1.14074e-08,1.0,0.27493708379558224,0.363571204277968,0.0,0.0,1.1812220518937526,2.2709814792805565,0.0,11.127827278319641,376.5119437295068,0.19518560753198944,0.3625856472900694,0.10803758795671604,optimal,0.0,0.0,0.3247617462627022,0.7381537363835387,0.0,0.07136772779517365,0.06422670660306681,3.742666117090326,0.10935807554897503,0.053583614094841026,161.55514427152892,0.0,-2.4320275583594543e-17,0.08750973493145468,0.0
